type,module,path,symbol,message,message-id
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,broad-exception-caught,Catching too general exception Exception,W0718
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-class-docstring,Missing class docstring,C0115
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-many-arguments,Too many arguments (6/5),R0913
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,use-dict-literal,Consider using '{}' instead of a call to 'dict'.,R1735
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,protected-access,Access to a protected member _buf of a client class,W0212
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-class-docstring,Missing class docstring,C0115
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
error,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-error,Unable to import 'tinygrad.runtime.lib',E0401
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,wrong-import-position,"Import ""from tinygrad.runtime.lib import RawBuffer, RawConst, buf_is_kernel_arg"" should be placed at the top of the module",C0413
error,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-error,Unable to import 'tinygrad.shape.symbolic',E0401
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,wrong-import-position,"Import ""from tinygrad.shape.symbolic import Variable, sym_infer"" should be placed at the top of the module",C0413
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-class-docstring,Missing class docstring,C0115
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-many-instance-attributes,Too many instance attributes (9/7),R0902
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-many-arguments,Too many arguments (9/5),R0913
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
error,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-error,Unable to import 'tinygrad.jit',E0401
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-outside-toplevel,Import outside toplevel (tinygrad.jit.CacheCollector),C0415
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
warning,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,attribute-defined-outside-init,Attribute 'clprg' defined outside __init__,W0201
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-class-docstring,Missing class docstring,C0115
refactor,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,too-many-arguments,Too many arguments (6/5),R0913
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,missing-function-docstring,Missing function or method docstring,C0116
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
error,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-error,Unable to import 'tinygrad.codegen.linearizer',E0401
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-outside-toplevel,Import outside toplevel (tinygrad.codegen.linearizer.Linearizer),C0415
error,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-error,Unable to import 'tinygrad.codegen.search',E0401
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,import-outside-toplevel,Import outside toplevel (tinygrad.codegen.search.kernel_optimize),C0415
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,ops,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/ops.py,multiple-statements,More than one statement on a single line,C0321
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (123/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (129/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (175/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (113/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 10 spaces, expected 20",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 10 spaces, expected 20",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 10 spaces, expected 20",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (123/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (112/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 8 spaces, expected 16",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (122/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (268/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (104/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 6 spaces, expected 12",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (102/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (173/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (308/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (265/100),C0301
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (149/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (119/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 2 spaces, expected 4",W0311
convention,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,line-too-long,Line too long (101/100),C0301
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
warning,lazy,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/tinygrad_tinygrad_PR_1661_commit_tree/tinygrad/lazy.py,bad-indentation,"Bad indentation. Found 4 spaces, expected 8",W0311
